259	73.512547	66.342678	4.310000
260	73.562902	2.440672	3.710000
261	73.723866	10.150833	4.660000
262	74.092810	13.514466	4.080000
263	74.248412	33.166090	2.680000
264	74.321652	53.752101	4.460000
265	74.637091	1.714016	4.460000
266	74.814207	37.890245	4.990000
267	74.982238	-12.537416	4.780000
268	75.356586	-20.051918	4.900000
269	75.359770	-7.173966	4.790000
270	75.492226	43.823308	3.030000
271	75.619529	41.075838	3.760000
272	75.773947	21.589962	4.620000
273	75.854542	60.442246	4.030000
274	76.101675	-35.482978	4.570000
275	76.142290	15.404105	4.670000
276	76.365267	-22.371033	3.180000
277	76.377732	-57.472704	4.710000
278	76.628720	41.234474	3.170000
279	76.669295	51.597720	4.980000
280	76.862525	18.645052	4.920000
281	76.962438	-5.086446	2.790000
282	77.286596	-8.754081	4.260000
283	77.424813	15.597232	4.820000
284	78.074593	-11.869219	4.470000
285	78.232920	-16.205468	3.290000
286	78.307824	-12.941292	4.430000
287	78.322839	2.861266	4.480000
288	78.357157	38.484498	4.830000
289	78.439392	-67.185255	4.800000
290	78.634468	-8.201641	0.280000
291	78.851637	32.687600	4.990000
292	79.172330	45.997991	0.080000
293	79.371208	-34.895207	4.820000
294	79.401625	-6.844409	3.600000
295	79.544037	33.371613	4.540000
296	79.785310	40.099052	4.690000
297	79.819176	22.096494	4.950000
298	79.893852	-13.176789	4.280000
299	80.112160	-21.239763	4.740000
300	80.440616	-0.382465	4.720000
301	80.708334	3.544452	4.980000
302	80.986784	-7.808064	4.140000
303	81.106098	17.383534	5.000000
304	81.119236	-2.397146	3.390000
305	81.163091	37.385346	4.990000
306	81.186778	1.846445	4.890000
307	81.282763	6.349702	1.660000
308	81.572973	28.607450	1.680000
309	81.709285	3.095674	4.610000
310	81.908688	21.936965	4.880000
311	82.061347	-20.759441	2.840000
312	82.433257	-1.092239	4.700000
313	82.696049	5.948139	4.230000
314	82.803149	-35.470519	3.870000
315	82.982750	-7.301537	4.610000
316	83.001659	-0.299079	2.230000
317	83.053129	18.594234	4.360000
318	83.181971	32.192022	4.740000
319	83.182566	-17.822289	2.590000
320	83.406324	-62.489825	3.760000
321	83.846518	-4.838358	4.600000
322	84.053389	-1.201920	1.720000
323	84.226616	9.290673	4.090000
324	84.411191	21.142549	3.000000
325	84.686533	-2.600069	3.800000
326	84.721179	-7.212829	4.790000
327	84.796443	4.121467	4.540000
328	84.912250	-34.074108	2.660000
329	85.211311	-1.128787	4.940000
330	85.323828	16.534148	4.840000
331	85.619300	1.474629	4.900000
332	86.115793	-22.448382	3.600000
333	86.193245	-65.735526	4.340000
334	86.738920	-14.821950	3.550000
335	86.821198	-51.066514	3.860000
336	86.939120	-9.669605	2.060000
337	87.254030	24.567535	4.890000
338	87.293492	39.181071	4.520000
339	87.387210	12.651324	4.880000
340	87.456926	-56.166663	4.500000
341	87.739970	-35.768309	3.110000
342	87.760156	37.305573	4.730000
343	87.830399	-20.879089	3.780000
344	87.872496	39.148480	3.970000
345	88.110161	1.855134	4.750000
346	88.278672	-33.801361	4.870000
347	88.331859	27.612262	4.560000
348	88.525229	-63.089627	4.650000
349	88.595760	20.276174	4.400000
350	88.711592	55.706947	4.970000
351	88.792939	7.407063	0.570000
352	88.874655	-37.120668	4.960000
353	89.101220	-14.167700	3.720000
354	89.384208	-35.283280	4.360000
355	89.498566	25.953912	4.830000
356	89.786689	-42.815136	3.940000
357	89.881819	54.284656	3.730000
358	89.882179	44.947433	1.900000
359	89.930288	37.212585	2.650000
360	89.983747	45.936736	4.330000
361	90.013956	-3.074254	4.530000
362	90.460090	-10.597931	5.000000
363	90.595828	9.647277	4.130000
364	90.979937	20.138452	4.640000
365	91.030034	23.263331	4.180000
366	91.246372	-16.484435	4.970000
367	91.538849	-14.935254	4.670000
368	91.881803	-37.252920	5.000000
369	91.893020	14.768472	4.420000
370	92.574620	-54.968645	4.720000
371	92.984983	14.208765	4.460000
372	93.013665	16.130406	4.960000
373	93.713887	-6.274776	3.980000
374	93.719405	22.506799	3.300000
375	93.844538	29.498076	4.330000
376	94.138065	-35.140519	4.370000
377	94.711571	69.319787	4.770000
378	94.905778	59.010964	4.450000
379	94.998334	-2.944493	4.920000
380	95.078302	-30.063367	3.020000
381	95.528451	-33.436400	3.850000
382	95.674939	-17.955918	1.960000
383	95.740112	22.513586	2.900000
384	95.942023	4.592865	4.410000
385	95.987958	-52.695661	-0.630000
386	96.224595	49.287893	4.950000
387	97.042533	-32.580071	4.470000
388	97.204458	-7.033062	4.640000
389	97.240778	20.212133	4.140000
390	97.964027	-23.418422	4.330000
391	98.225947	7.332965	4.510000
392	98.744083	-52.975607	4.380000
393	98.764117	-22.964793	4.530000
394	99.170989	-19.255879	3.950000
395	99.427921	16.399252	2.020000
396	99.440297	-43.195934	3.180000
397	99.472590	-18.237478	4.430000
398	99.819663	-14.145764	4.820000
399	99.832610	42.488877	4.790000
400	100.244420	9.895754	4.670000
401	100.983025	25.131124	3.010000
402	101.287155	-16.716116	-1.440000
403	101.558883	59.441670	4.870000
404	101.832628	8.037254	4.770000
405	101.965205	2.412159	4.470000
406	102.047718	-61.941392	3.250000
407	102.460246	-32.508478	3.530000
408	102.463808	-53.622449	4.410000
409	102.484035	-50.614560	2.940000
410	102.691435	41.781230	4.980000
411	102.718135	-34.367319	4.990000
412	103.197243	33.961254	3.610000
413	103.387114	-20.224254	4.820000
414	103.533136	-24.184211	3.840000
415	103.547491	-12.038628	4.070000
416	103.660983	13.177827	4.700000
417	103.905962	-20.136497	4.680000
418	104.027691	-14.043430	4.970000
419	104.034270	-17.054242	4.390000
420	104.066627	-48.721144	4.950000
421	104.319191	58.422759	4.360000
422	104.404613	45.094094	4.900000
423	104.656452	-28.972084	1.530000
424	105.016823	76.977408	4.540000
425	105.429782	-27.934830	3.470000
426	105.728236	-4.239231	4.980000
427	105.756136	-23.833291	3.040000
428	105.939553	-15.633286	4.110000
429	105.973365	-49.583920	4.930000
430	106.027216	20.570297	4.010000
431	107.097851	-26.393200	1.840000
432	107.186942	-70.498932	3.760000
433	107.212783	-39.655657	4.830000
434	107.557008	-4.237106	4.920000
435	107.784878	30.245163	4.390000
436	107.913857	39.320549	4.890000
437	107.966084	-0.492764	4.150000
438	108.140106	-46.759305	4.500000
439	108.305627	-45.182739	4.890000
440	108.384661	-44.639739	4.510000
441	108.658920	-48.271927	4.750000
442	109.145805	-27.881179	4.670000
443	109.153474	-23.315594	4.820000
444	109.207602	-67.957152	3.970000
445	109.523245	16.540383	3.580000
446	110.030740	21.982321	3.540000
447	110.556371	-19.016600	4.970000
448	111.023760	-29.303104	2.460000
449	111.412071	9.276097	4.990000
450	111.431650	27.798080	3.790000
451	111.678547	49.211527	4.620000
452	111.787678	8.289316	2.890000
453	112.040810	8.925530	4.330000
454	112.277996	31.784550	4.180000
455	112.307626	-43.301432	3.260000
456	112.449095	12.006564	4.540000
457	112.464219	-23.024287	4.860000
458	112.677509	-30.962281	4.640000
459	112.768599	82.411466	4.890000
460	113.449847	-14.523892	4.960000
461	113.513252	-22.296067	4.450000
462	113.845387	-28.369323	4.650000
463	113.915511	-52.533836	4.930000
464	113.980610	26.895741	4.070000
465	114.342126	-34.968530	4.530000
466	114.575191	-25.364804	4.690000
467	114.791379	34.584346	4.890000
468	114.825493	5.224993	0.400000
469	114.863909	-38.308021	4.840000
470	115.096711	-15.263920	4.970000
471	115.311802	-9.551131	3.940000
472	115.455255	-72.606098	3.950000
473	115.751734	58.710360	4.960000
474	115.828027	28.883510	4.250000
475	115.884944	-28.410885	4.610000
476	115.951955	-28.954826	3.980000
477	116.111893	24.397993	3.570000
478	116.313733	-37.968584	3.620000
479	116.328960	28.026199	1.220000
480	116.531030	18.510044	4.870000
481	117.021535	-25.937169	4.500000
482	117.084004	-47.077723	4.690000
483	117.309563	-46.373205	4.110000
484	117.323563	-24.859786	3.330000
485	118.054312	-40.575786	3.720000
486	118.161026	-38.862812	4.490000
487	118.265145	-49.613044	4.620000
488	118.325661	-48.102934	4.250000
489	118.374226	26.765783	4.980000
490	119.194643	-52.982360	3.460000
491	119.214748	-22.880119	4.200000
492	119.417110	-30.334570	4.790000
493	119.560155	-49.244912	4.470000
494	119.933969	-3.679583	4.940000
495	119.966878	-18.399228	4.610000
496	120.083195	-63.567456	4.810000
497	120.305562	-1.392608	4.680000
498	120.566404	2.334571	4.390000
499	120.879501	27.794332	4.940000
500	120.896028	-40.003148	2.220000
501	121.886037	-24.304324	2.830000
502	121.982471	-68.617062	4.400000
503	122.114363	51.506671	4.800000
504	122.148533	-2.983786	4.360000
505	122.252792	-61.302429	4.750000
506	122.256822	-19.245014	4.400000
507	122.817940	-12.926999	4.720000
508	122.839556	-39.618546	4.420000
509	122.857886	-42.987278	4.760000
510	123.333200	-15.788221	4.990000
511	123.372988	-35.899518	4.780000
512	123.512172	-40.347890	4.430000
513	124.128836	9.185545	3.520000
514	124.631458	-76.919723	4.060000
515	124.638801	-36.659288	4.450000
516	125.160585	-77.484477	4.340000
517	125.345944	-33.054366	4.820000
518	125.628482	-59.509483	1.950000
519	125.632055	-48.490381	4.830000
520	125.708790	43.188131	4.240000
521	126.415135	-3.906424	3.890000
522	126.434144	-66.136890	3.770000
523	127.566125	60.718169	3.360000
524	128.681656	-49.944203	4.980000
525	128.832119	-58.009224	4.850000
526	129.410971	-42.989081	4.140000
527	129.414026	5.703782	4.140000
528	129.689324	3.341435	4.450000
529	129.926974	-29.561084	4.880000
530	130.006132	-12.475372	4.970000
531	130.025598	-35.308352	3.970000
532	130.053411	64.327936	4.590000
533	130.073273	-52.921887	3.600000
534	130.154280	-59.761003	4.330000
535	130.156541	-46.648744	3.810000
536	130.304712	-47.317125	4.770000
537	130.430567	-15.943384	4.870000
538	130.605776	-53.113984	4.830000
539	130.806147	3.398662	4.290000
540	130.821442	21.468501	4.670000
541	130.898073	-33.186386	3.690000
542	130.918223	-7.233730	4.640000
543	131.099779	-42.649276	4.060000
544	131.171248	18.154309	3.930000
545	131.175943	-54.708821	1.940000
546	131.506852	-46.041528	3.900000
547	131.593908	-13.547720	4.320000
548	131.674252	28.759898	4.020000
549	131.677288	-56.769776	4.500000
550	131.693794	6.418809	3.400000
551	132.108211	5.837813	4.350000
552	132.448492	-45.307875	4.950000
553	132.633014	-27.709844	4.020000
554	133.761784	-60.644609	3.840000
555	133.848443	5.945563	3.120000
556	133.881543	-27.681871	4.880000
557	134.080259	-52.723475	4.710000
558	134.243406	-59.229338	4.910000
559	134.621757	11.857701	4.260000
560	134.801891	48.041826	3.140000
561	135.022536	-41.253605	4.460000
562	135.159878	41.782911	3.970000
563	135.611650	-66.396077	4.000000
564	135.636217	67.629619	4.770000
565	135.906383	47.156526	3.580000
566	136.038668	-47.097737	3.750000
567	136.286725	-72.602705	4.470000
568	136.409893	-70.538497	4.670000
569	136.493195	5.092316	4.990000
570	136.632362	38.452215	4.560000
571	136.998994	-43.432589	2.210000
572	137.012002	-25.858536	4.610000
573	137.217734	51.604648	4.460000
574	137.598106	67.134018	4.820000
575	137.729420	63.513633	4.640000
576	137.742022	-58.966896	3.430000
577	137.819667	-62.316977	3.960000
578	138.299898	-69.717208	1.670000
579	138.591079	2.314280	3.890000
580	138.902953	-38.569942	4.920000
581	138.937832	-37.413144	4.630000
582	139.047198	54.021857	4.820000
583	139.050301	-57.541474	4.330000
584	139.272528	-59.275229	2.250000
585	139.711015	36.802597	3.820000
586	139.943259	-11.974853	4.780000
587	140.120909	-9.555695	4.810000
588	140.236718	-62.404632	4.800000
589	140.263755	34.392562	3.130000
590	140.373295	-25.965439	4.710000
591	140.528410	-55.010668	2.480000
592	140.801045	-28.833873	4.720000
593	141.163580	26.182324	4.470000
594	141.826690	-22.343783	4.730000
595	141.896847	-8.658603	1.990000
596	142.287074	-2.768964	4.920000
597	142.311332	-35.951336	4.490000
598	142.675000	-40.466769	3.590000
599	142.805495	-57.034377	3.160000
600	142.882117	63.061861	3.650000
601	142.930117	22.967971	4.300000
602	142.986412	11.299827	4.970000
603	142.995534	-1.184664	4.550000
604	143.301916	-21.115723	5.000000
605	143.555758	36.397558	4.550000
606	143.611043	-59.229753	4.100000
607	143.620249	69.830343	4.560000
608	143.765958	39.621493	4.810000
609	144.206417	-49.355026	4.340000
610	144.272030	81.326382	4.260000
611	144.613701	4.649293	4.670000
612	144.837494	-61.328060	4.520000
613	144.964008	-1.142810	3.900000
614	145.287637	9.892308	3.530000
615	146.050403	-27.769462	4.790000
616	146.311714	-62.507903	3.690000
617	146.462804	23.774255	2.970000
618	146.775507	-65.072007	3.010000
619	147.747324	59.038736	3.780000
620	147.869558	-14.846603	4.110000
621	147.919449	-46.547621	4.580000
622	148.026550	54.064347	4.560000
623	148.190905	26.006951	3.880000
624	148.551330	-25.932344	4.870000
625	148.717536	-19.009360	4.930000
626	149.215590	-54.567791	3.540000
627	150.053361	8.044223	4.670000
628	151.281125	-13.064626	4.600000
629	151.833135	16.762664	3.520000
630	151.857340	35.244693	4.490000
631	151.976128	9.997508	4.370000
632	151.984501	-0.371637	4.480000
633	152.092961	11.967207	1.410000
634	152.234333	-51.811261	4.860000
635	152.646990	-12.354083	3.610000
636	153.434241	-70.037903	3.300000
637	153.683980	-42.121942	3.840000
638	154.172570	23.417311	3.440000
639	154.270732	-61.332304	3.370000
640	154.274131	42.914365	3.440000
641	154.903125	-55.029305	4.560000
642	155.228317	-56.043220	4.496000
643	155.581603	-41.649960	4.820000
644	155.582253	41.499516	3.050000
645	155.742272	-66.901498	4.970000
646	156.032693	65.566423	4.940000
647	156.098776	-74.031612	3.990000
648	156.478393	33.796120	4.730000
649	156.522611	-16.836291	3.820000
650	156.787921	-31.067779	4.270000
651	156.851962	-57.638805	4.680000
652	156.969709	-58.739403	3.830000
653	156.970825	36.707208	4.210000
654	157.583866	-71.992793	4.720000
655	157.656583	55.980536	4.830000
656	157.758581	-73.221490	4.930000
657	157.840925	-53.715484	4.900000
658	158.006098	-61.685332	3.370000
659	158.202799	9.306586	3.850000
660	158.307868	40.425560	4.730000
661	158.772836	75.712948	4.850000
662	158.867109	-78.607786	4.100000
663	158.897074	-57.557636	4.440000
664	159.307185	-27.412634	4.880000
665	159.325590	-48.225620	3.840000
666	159.388635	-13.384543	4.920000
667	159.645637	-16.876572	4.910000
668	159.680053	31.976238	4.680000
669	159.687484	-59.182997	4.740000
670	159.826638	-55.603269	4.280000
671	160.766833	69.076214	4.990000
672	160.884540	-60.566619	4.560000
673	161.445847	-80.540188	4.450000
674	161.692409	-49.420255	2.720000
675	161.713413	-64.383474	4.850000
676	162.406202	-16.193648	3.110000
677	163.327938	34.214871	3.790000
678	163.373568	-58.853171	3.790000
679	163.494757	43.189956	4.670000
680	163.903323	24.749718	4.470000
681	164.179380	-37.137766	4.600000
682	164.943603	-18.298783	4.080000
683	165.038600	-42.225859	4.380000
684	165.140203	3.617494	4.850000
685	165.186677	6.101449	5.000000
686	165.456977	-2.484585	4.720000
687	165.460320	56.382427	2.350000
688	165.582397	20.179842	4.410000
689	165.931953	61.751033	1.820000
690	166.254280	7.336007	4.620000
691	166.332948	-27.293612	4.930000
692	166.635116	-62.424113	4.610000
693	167.147458	-58.975037	3.920000
694	167.415868	44.498487	3.000000
695	167.914539	-22.825847	4.460000
696	168.150054	-60.317625	4.620000
697	168.527089	20.523717	2.560000
698	168.560022	15.429570	3.330000
699	168.800954	23.095502	4.570000
700	169.165420	-3.651601	4.470000
701	169.545571	31.529236	3.790000
702	169.619737	33.094306	3.490000
703	169.782921	38.185557	4.760000
704	169.835198	-14.778541	3.570000
705	170.251695	-54.491019	3.890000
706	170.284143	6.029322	4.050000
707	170.706601	43.482703	4.990000
708	170.802847	-36.164769	5.000000
709	170.981051	10.529509	3.960000
710	171.152463	-10.859323	4.810000
711	171.220516	-17.684010	4.080000
712	171.984333	2.856265	4.940000
713	172.578723	-3.003501	4.760000
714	172.850919	69.331076	3.810000
715	173.250481	-31.857625	3.540000
716	173.690235	-54.264091	4.620000
717	173.945353	-63.019842	3.120000
718	174.170472	-9.802247	4.690000
719	174.237211	-0.823749	4.300000
720	175.053288	-34.744660	4.700000
721	175.223475	-62.090101	4.940000
722	176.190730	-18.350677	4.710000
723	176.321000	8.258119	4.840000
724	176.401746	-66.728763	3.630000
725	176.464829	6.529376	4.030000
726	176.512558	47.779406	3.700000
727	176.628428	-61.178399	4.110000
728	176.629467	-40.500354	4.890000
729	176.996400	20.218931	4.530000
730	177.060563	-66.814910	4.740000
731	177.264907	14.572060	2.130000
732	177.421102	-63.788478	4.320000
733	177.485891	-70.225791	4.970000
734	177.673828	1.764718	3.600000
735	177.786215	-45.173471	4.460000
736	177.963438	-65.205910	4.940000
737	178.227169	-33.908124	4.290000
738	178.457698	53.694760	2.430000
739	179.906556	-78.221839	4.910000
740	180.218292	6.614322	4.660000
741	181.302248	8.732986	4.120000
742	181.720415	-64.613730	4.140000
743	182.103404	-24.728876	4.040000
744	182.531170	-22.619766	3.010000
745	182.912963	-52.368460	3.960000
746	183.786315	-58.748928	2.790000
747	183.856500	57.032617	3.300000
748	183.951542	-17.541929	2.590000
749	184.085575	23.945409	4.930000
750	184.125569	33.061527	4.990000
751	184.392820	-67.960736	4.060000
752	184.586768	-79.312240	4.250000
753	184.609369	-64.003071	4.050000
754	184.976487	-0.666803	3.890000
755	185.087420	3.312574	4.970000
756	185.179275	17.792868	4.730000
757	185.340039	-60.401147	3.590000
758	185.626301	25.846160	4.800000
759	186.006227	51.562257	4.760000
760	186.632330	-51.450635	4.820000
761	186.734468	28.268423	4.340000
762	187.009925	-50.230635	3.910000
763	187.466064	-16.515432	2.970000
764	187.791497	-57.113212	1.650000
765	188.017613	-16.196008	4.310000
766	188.116728	-72.132988	3.840000
767	188.435603	41.357480	4.250000
768	188.596811	-23.396759	2.660000
769	188.712837	22.629258	4.790000
770	188.782332	18.377058	4.990000
771	189.295910	-69.135564	2.690000
772	189.425681	-48.541304	3.850000
773	189.811529	-7.995564	4.650000
774	189.968873	-39.987302	4.640000
775	190.471069	10.235625	4.870000
776	190.485701	-59.685819	4.920000
777	191.408548	-60.981318	4.690000
778	191.570027	-68.108119	3.080000
779	191.594644	-56.488815	4.620000
780	191.930263	-59.688764	1.310000
781	192.671527	-33.999302	4.910000
782	192.924673	27.540713	4.930000
783	193.278776	-48.943315	4.320000
784	193.323934	21.244943	4.920000
785	193.359163	-40.178872	4.270000
786	193.507289	55.959821	1.760000
787	193.588180	-9.538994	4.790000
788	193.648437	-57.177924	4.000000
789	193.663259	-59.146701	4.610000
790	193.900866	3.397470	3.420000
791	194.006948	38.318380	2.890000
792	194.731010	17.409446	4.750000
793	195.068625	30.785022	4.890000
794	195.182083	56.366338	4.940000
795	195.544155	10.959150	2.840000
796	195.567764	-71.548855	3.610000
797	195.888775	-49.527264	4.830000
798	196.569601	-48.463289	4.710000
