TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_qualityliebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
27/4/2016 18:16,16/1/2016 18:29,569A8C19,1,1204,2016011618,2,29,12,1,0.017853,22,1,0.030113,3,6148,6113,6074,0.83819,0.10405,0.36624,-0.39048,11,0.91667,0.83822,0.10346,0.36623,-0.39059,319.2406,45.2625,0.13564,0.19955,-0.54619,-0.80216,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.271,1,0,54.3551,2764691.886,-6195975.515,-1362766.14,6931.961,2824.8693,1267.8996,-11.3866,-98.8047,543007.6537,0.82702,0.12082,0.37704,-0.3991,316.4708,43.3521,-0.12277,-0.1868,0.53489,0.81482,0.068386,2.8008,2.8448
27/4/2016 18:16,16/1/2016 18:29,569A8C23,1,1200,2016011618,2,39,12,1,0.017585,20,1,0.026207,3,6148,6113,6074,0.83834,0.10417,0.36614,-0.39022,11,0.91667,0.83827,0.10348,0.36617,-0.39053,319.2392,45.269,0.13563,0.19965,-0.54618,-0.80214,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.271,1,0,54.6548,2833844.063,-6167354.194,-1350004.973,6898.2552,2899.3022,1284.2766,-11.2775,-98.2151,542896.5612,0.82702,0.12083,0.37704,-0.3991,316.4705,43.3522,-0.12277,-0.1868,0.53489,0.81482,0.086644,2.815,2.8509
27/4/2016 18:16,16/1/2016 18:30,569A8C2D,1,1148,2016011618,2,49,13,1,0.017161,14,1,0.023817,3,6262,6274,6281,0.8376,0.10202,0.3664,-0.39213,13,1,0.83836,0.10344,0.36621,-0.39032,319.2611,45.2654,0.1358,0.19979,-0.54609,-0.80214,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.271,1,0,54.9511,2902655.014,-6137990.26,-1337080.803,6863.7172,2973.3894,1300.4994,-11.1671,-97.626,542785.0092,0.82702,0.12083,0.37704,-0.3991,316.4701,43.3523,-0.12276,-0.1868,0.53489,0.81482,0.27859,2.8701,2.8652
27/4/2016 18:16,16/1/2016 18:30,569A8C37,1,1136,2016011618,2,59,13,1,0.017503,15,1,0.024997,3,6262,6274,6281,0.83784,0.10191,0.36638,-0.39167,13,1,0.83841,0.10315,0.36622,-0.39027,319.3081,45.2747,0.13604,0.19977,-0.54623,-0.80201,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.271,1,0,55.2441,2971116.714,-6107887.093,-1323995.132,6828.3509,3047.1223,1316.566,-11.0553,-97.0374,542673.0153,0.82702,0.12083,0.37704,-0.3991,316.4698,43.3525,-0.12276,-0.1868,0.53489,0.81482,0.22425,2.9078,2.8934
27/4/2016 18:16,16/1/2016 18:30,569A8C41,1,1100,2016011618,2,69,12,1,0.017422,22,1,0.029232,3,6148,6113,6074,0.83855,0.10386,0.36614,-0.38987,12,1,0.83851,0.10321,0.36616,-0.39011,319.3087,45.2802,0.13607,0.19996,-0.54616,-0.802,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.271,1,0,55.5337,3039220.349,-6077048.525,-1310749.636,6792.1608,3120.4915,1332.4742,-10.9423,-96.4493,542560.5988,0.82702,0.12083,0.37704,-0.3991,316.4695,43.3526,-0.12276,-0.1868,0.53488,0.81482,0.080452,2.8646,2.9031
27/4/2016 18:16,16/1/2016 18:30,569A8C4B,1,1120,2016011618,2,79,12,1,0.025653,20,1,0.029207,3,6148,6113,6074,0.83867,0.10386,0.36608,-0.38966,11,0.91667,0.83859,0.10317,0.36611,-0.38998,319.3224,45.2866,0.13616,0.2001,-0.54615,-0.80196,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.271,1,0,55.8198,3106957.979,-6045478.116,-1297345.856,6755.1511,3193.4882,1348.2223,-10.8279,-95.8616,542447.7776,0.82702,0.12083,0.37704,-0.3991,316.4692,43.3527,-0.12276,-0.18681,0.53488,0.81482,0.087402,2.8831,2.9182
27/4/2016 18:16,16/1/2016 18:30,569A8C55,1,1088,2016011618,2,89,12,1,0.017708,22,1,0.02892,3,6148,6113,6074,0.8387,0.10365,0.36613,-0.3896,12,1,0.83876,0.10308,0.36613,-0.38963,319.3592,45.2879,0.13644,0.20036,-0.54604,-0.80192,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.271,1,0,56.1024,3174321.698,-6013179.502,-1283785.348,6717.3258,3266.1041,1363.8083,-10.7123,-95.2743,542334.5696,0.82702,0.12084,0.37703,-0.3991,316.4689,43.3528,-0.12276,-0.18681,0.53488,0.81482,0.065742,2.9011,2.9475
27/4/2016 18:16,16/1/2016 18:30,569A8C5F,1,1092,2016011618,2,99,12,1,0.017921,22,1,0.029103,3,6148,6113,6074,0.83876,0.10339,0.36612,-0.38954,12,1,0.8388,0.10281,0.36612,-0.38961,319.4003,45.2972,0.13663,0.20033,-0.54619,-0.8018,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.272,1,0,56.3813,3241302.833,-5980156.798,-1270069.851,6678.6899,3338.3298,1379.2304,-10.5953,-94.6875,542220.9941,0.82702,0.12084,0.37703,-0.3991,316.4686,43.3529,-0.12276,-0.18681,0.53488,0.81482,0.066764,2.9273,2.9721
27/4/2016 18:16,16/1/2016 18:31,569A8C69,1,1080,2016011618,2,109,13,1,0.017348,13,1,0.021775,3,6262,6274,6281,0.83811,0.10138,0.36639,-0.39121,13,1,0.8388,0.10272,0.36621,-0.38955,319.4212,45.2905,0.13677,0.2003,-0.54617,-0.80179,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.272,1,0,56.6565,3307893.571,-5946413.82,-1256200.961,6639.2477,3410.1568,1394.4865,-10.4772,-94.1012,542107.0693,0.82702,0.12084,0.37703,-0.3991,316.4683,43.353,-0.12275,-0.18681,0.53488,0.81482,0.25763,2.9823,2.9786
27/4/2016 18:16,16/1/2016 18:31,569A8C73,1,1100,2016011618,2,119,13,1,0.017587,22,1,0.028859,3,6148,6113,6074,0.83882,0.10329,0.36633,-0.38925,13,1,0.83882,0.10266,0.36639,-0.38937,319.4472,45.271,0.13699,0.2003,-0.54604,-0.80184,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.272,1,0,56.9281,3374086.137,-5911954.456,-1242180.289,6599.0037,3481.5768,1409.575,-10.3578,-93.5154,541992.8131,0.82702,0.12084,0.37703,-0.3991,316.468,43.3531,-0.12275,-0.18681,0.53488,0.81482,0.073442,2.941,2.9831
27/4/2016 18:16,16/1/2016 18:31,569A8C7D,1,1076,2016011618,2,129,11,1,0.017627,21,1,0.028042,3,6148,6113,6074,0.839,0.10348,0.36632,-0.38883,11,1,0.8388,0.10269,0.3664,-0.38939,319.4422,45.2685,0.13696,0.20028,-0.54603,-0.80186,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.272,1,0,57.1958,3439872.006,-5876783.101,-1228009.635,6557.9631,3552.5805,1424.4939,-10.2371,-92.9299,541878.2452,0.82702,0.12084,0.37703,-0.3991,316.4678,43.3533,-0.12275,-0.18682,0.53488,0.81482,0.11418,2.9552,2.9784
27/4/2016 18:16,16/1/2016 18:31,569A8C87,1,1100,2016011618,2,139,11,1,0.017877,22,1,0.030465,3,6148,6113,6074,0.83887,0.10337,0.3665,-0.38897,11,1,0.83882,0.1027,0.36652,-0.38922,319.4552,45.2537,0.13711,0.20033,-0.54589,-0.80192,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.272,1,0,57.4596,3505243.502,-5840903.821,-1213690.645,6516.1305,3623.1596,1439.2415,-10.1153,-92.345,541763.3836,0.82702,0.12085,0.37703,-0.3991,316.4675,43.3534,-0.12275,-0.18682,0.53488,0.81482,0.081268,2.942,2.9805
27/4/2016 18:16,16/1/2016 18:31,569A8C91,1,1052,2016011618,2,149,11,1,0.017763,25,1,0.035294,3,6148,6113,6125,0.83956,0.10371,0.36623,-0.38764,11,1,0.83897,0.1026,0.36655,-0.3889,319.4927,45.2538,0.13738,0.20055,-0.5458,-0.80188,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.272,1,0,57.7195,3570192.99,-5804320.755,-1199224.985,6473.5107,3693.3059,1453.8159,-9.9922,-91.7605,541648.2466,0.82702,0.12085,0.37702,-0.3991,316.4672,43.3535,-0.12275,-0.18682,0.53488,0.81482,0.20698,3.0286,3.0089
27/4/2016 18:16,16/1/2016 18:31,569A8C9B,1,1088,2016011618,2,159,13,1,0.018016,22,1,0.031051,3,6148,6113,6074,0.83897,0.10314,0.36647,-0.38884,13,1,0.83895,0.10248,0.36652,-0.389,319.5033,45.261,0.13739,0.20047,-0.54592,-0.80181,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.272,1,0,57.9755,3634712.103,-5767038.57,-1184614.512,6430.1092,3763.0104,1468.2153,-9.868,-91.1765,541532.8538,0.82703,0.12085,0.37702,-0.3991,316.4669,43.3536,-0.12275,-0.18682,0.53488,0.81482,0.07855,2.9729,3.0144
27/4/2016 18:16,16/1/2016 18:32,569A8CA5,1,1072,2016011618,2,169,12,1,0.017474,22,1,0.029604,3,6148,6113,6074,0.83889,0.10306,0.36663,-0.38888,12,1,0.83894,0.10249,0.36663,-0.38892,319.5097,45.2478,0.13748,0.20045,-0.54583,-0.80187,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.272,1,0,58.2273,3698793.565,-5729061.426,-1169860.866,6385.9306,3832.2652,1482.4381,-9.7427,-90.5929,541417.2228,0.82703,0.12085,0.37702,-0.3991,316.4667,43.3537,-0.12274,-0.18682,0.53488,0.81482,0.065029,2.966,3.0115
27/4/2016 18:16,16/1/2016 18:32,569A8CAF,1,1080,2016011618,2,179,11,1,0.017964,25,1,0.035234,3,6148,6113,6125,0.83941,0.1032,0.36658,-0.38778,11,1,0.83888,0.10216,0.36688,-0.38889,319.5674,45.229,0.13782,0.20022,-0.54588,-0.80183,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.272,1,0,58.4751,3762429.119,-5690394.169,-1154965.942,6340.9807,3901.0613,1496.4825,-9.6161,-90.0097,541301.3735,0.82703,0.12085,0.37702,-0.3991,316.4664,43.3538,-0.12274,-0.18683,0.53488,0.81482,0.1878,3.0363,3.025
27/4/2016 18:17,16/1/2016 18:32,569A8CB9,1,1096,2016011618,2,189,13,1,0.017192,14,1,0.024041,3,6262,6274,6281,0.83848,0.10117,0.36702,-0.3899,13,1,0.8389,0.10225,0.36689,-0.38883,319.5592,45.2248,0.1378,0.20029,-0.5458,-0.80187,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.273,1,0,58.7187,3825611.334,-5651041.274,-1139931.474,6295.2645,3969.3906,1510.3467,-9.4885,-89.427,541185.324,0.82703,0.12085,0.37702,-0.3991,316.4662,43.3539,-0.12274,-0.18683,0.53488,0.81482,0.18125,3.0383,3.0212
27/4/2016 18:17,16/1/2016 18:32,569A8CC3,1,1056,2016011618,2,199,13,1,0.017298,14,1,0.023862,3,6262,6274,6281,0.83815,0.10076,0.36712,-0.3906,13,1,0.83895,0.10221,0.36693,-0.38868,319.5764,45.2208,0.13794,0.20036,-0.54574,-0.80187,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.273,1,0,58.958,3888332.827,-5611007.287,-1124759.209,6248.7873,4037.2453,1524.0291,-9.3597,-88.8447,541069.0926,0.82703,0.12086,0.37702,-0.39909,316.4659,43.354,-0.12274,-0.18683,0.53488,0.81482,0.29198,3.0267,3.0318
27/4/2016 18:17,16/1/2016 18:32,569A8CCD,1,1080,2016011618,2,209,12,1,0.017363,22,1,0.029605,3,6148,6113,6074,0.83897,0.10283,0.36689,-0.38852,12,1,0.83896,0.1022,0.36692,-0.38869,319.5777,45.2229,0.13794,0.20037,-0.54576,-0.80186,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.273,1,0,59.193,3950585.512,-5570297.321,-1109451.098,6201.5551,4104.6164,1537.5279,-9.2299,-88.2629,540952.699,0.82703,0.12086,0.37702,-0.39909,316.4657,43.3541,-0.12274,-0.18683,0.53488,0.81482,0.075185,2.9927,3.0336
27/4/2016 18:17,16/1/2016 18:32,569A8CD7,1,1064,2016011618,2,219,13,1,0.017049,14,1,0.02327,3,6262,6274,6281,0.83833,0.10075,0.36715,-0.39019,13,1,0.83897,0.10202,0.36699,-0.38864,319.6084,45.2203,0.13811,0.20032,-0.5458,-0.80181,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.273,1,0,59.4236,4012362.118,-5528916.09,-1094008.921,6153.5732,4171.4962,1550.8416,-9.0989,-87.6815,540836.1614,0.82703,0.12086,0.37701,-0.39909,316.4654,43.3542,-0.12274,-0.18683,0.53488,0.81482,0.24155,3.0512,3.0471
27/4/2016 18:17,16/1/2016 18:33,569A8CE1,1,1064,2016011618,2,229,12,1,0.01673,7,1,0.01274,3,6274,6281,6305,0.83818,0.10048,0.36746,-0.39031,12,1,0.839,0.10201,0.36711,-0.38846,319.6261,45.206,0.13828,0.20037,-0.54568,-0.80185,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.273,1,0,59.6498,4073655.423,-5486868.376,-1078434.477,6104.8471,4237.8768,1563.9686,-8.9669,-87.1006,540719.4982,0.82703,0.12086,0.37701,-0.39909,316.4652,43.3543,-0.12274,-0.18683,0.53488,0.81482,0.29306,3.0496,3.0525
27/4/2016 18:17,16/1/2016 18:33,569A8CEB,1,1056,2016011618,2,239,12,1,0.01652,7,1,0.012627,3,6274,6281,6305,0.83811,0.1004,0.36764,-0.3903,12,1,0.83892,0.10191,0.36729,-0.3885,319.6429,45.1881,0.13839,0.20018,-0.54566,-0.80189,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.273,1,0,59.8715,4134457.522,-5444159.554,-1062729.767,6055.3831,4303.7497,1576.9072,-8.8339,-86.5201,540602.729,0.82703,0.12086,0.37701,-0.39909,316.465,43.3544,-0.12273,-0.18684,0.53488,0.81482,0.28819,3.0463,3.047
27/4/2016 18:17,16/1/2016 18:33,569A8CF5,1,1056,2016011618,2,249,12,1,0.016451,7,1,0.011983,3,6274,6281,6305,0.8382,0.10038,0.36768,-0.39007,12,1,0.83896,0.10183,0.36734,-0.38838,319.6644,45.1851,0.13854,0.20023,-0.54563,-0.80187,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.273,1,0,60.0886,4194761.311,-5400794.571,-1046896.619,6005.1868,4369.107,1589.6558,-8.6998,-85.94,540485.872,0.82703,0.12086,0.37701,-0.39909,316.4647,43.3545,-0.12273,-0.18684,0.53488,0.81482,0.27255,3.0595,3.0593
27/4/2016 18:17,16/1/2016 18:33,569A8CFF,1,1048,2016011618,2,259,12,1,0.017203,14,1,0.02426,3,6262,6274,6281,0.83846,0.10062,0.36757,-0.38956,12,1,0.83892,0.10172,0.36742,-0.38841,319.6816,45.1783,0.13864,0.20012,-0.54566,-0.80186,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.273,1,0,60.3011,4254559.736,-5356778.443,-1030936.876,5954.264,4433.9411,1602.2129,-8.5647,-85.3603,540368.9454,0.82703,0.12087,0.37701,-0.39909,316.4645,43.3546,-0.12273,-0.18684,0.53487,0.81482,0.19072,3.0756,3.0617
27/4/2016 18:17,16/1/2016 18:33,569A8D09,1,1096,2016011618,2,269,12,1,0.016684,6,1,0.011664,3,6274,6281,6305,0.8381,0.10039,0.3678,-0.39018,12,1,0.83895,0.10195,0.36744,-0.38827,319.6584,45.1691,0.13857,0.20026,-0.54548,-0.80197,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.273,1,0,60.5089,4313845.084,-5312116.798,-1014852.591,5902.6212,4498.2437,1614.5769,-8.4286,-84.7811,540251.9689,0.82703,0.12087,0.37701,-0.39909,316.4643,43.3547,-0.12273,-0.18684,0.53487,0.81482,0.30161,3.0449,3.0506
27/4/2016 18:17,16/1/2016 18:33,569A8D13,1,1072,2016011618,2,279,12,1,0.01642,6,1,0.011349,3,6274,6281,6305,0.83795,0.10026,0.36792,-0.39041,12,1,0.83894,0.10198,0.36755,-0.38819,319.6625,45.1554,0.13864,0.20025,-0.54537,-0.80203,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.274,1,0,60.7119,4372610.425,-5266814.813,-998645.6366,5850.2643,4562.0072,1626.7464,-8.2915,-84.2023,540134.9606,0.82703,0.12087,0.37701,-0.39909,316.4641,43.3548,-0.12273,-0.18684,0.53487,0.81482,0.34296,3.0356,3.047
27/4/2016 18:17,16/1/2016 18:34,569A8D1D,1,1052,2016011618,2,289,11,1,0.01606,5,1,0.0096192,3,6274,6281,6305,0.83815,0.10046,0.36799,-0.38986,11,1,0.83889,0.10189,0.36772,-0.38815,319.6831,45.1378,0.1388,0.20013,-0.54533,-0.80206,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.274,1,0,60.9101,4430848.881,-5220877.73,-982317.9009,5797.1994,4625.2241,1638.7199,-8.1534,-83.6238,540017.9387,0.82703,0.12087,0.377,-0.39909,316.4639,43.3549,-0.12273,-0.18684,0.53487,0.81482,0.27041,3.0461,3.0467
27/4/2016 18:17,16/1/2016 18:34,569A8D27,1,1060,2016011618,2,299,12,1,0.016809,6,1,0.011781,3,6274,6281,6305,0.83803,0.1002,0.368,-0.39018,12,1,0.83893,0.10183,0.36763,-0.38816,319.6897,45.1497,0.1388,0.20018,-0.5454,-0.802,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.274,1,0,61.1034,4488552.939,-5174311.427,-965871.4831,5743.4332,4687.8863,1650.4957,-8.0144,-83.0458,539900.9226,0.82703,0.12087,0.377,-0.39909,316.4637,43.355,-0.12273,-0.18685,0.53487,0.81482,0.31813,3.0498,3.0571
27/4/2016 18:17,16/1/2016 18:34,569A8D31,1,1052,2016011618,2,309,12,1,0.017519,13,1,0.022121,3,6262,6274,6281,0.83846,0.10074,0.36789,-0.38922,12,1,0.83886,0.10176,0.36783,-0.38814,319.7057,45.1288,0.13893,0.20003,-0.54534,-0.80205,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.274,1,0,61.2918,4545715.849,-5127121.303,-949308.3001,5688.9718,4749.9863,1662.0727,-7.8745,-82.4682,539783.9305,0.82704,0.12087,0.377,-0.39909,316.4635,43.3551,-0.12273,-0.18685,0.53487,0.81482,0.17594,3.0673,3.0518
27/4/2016 18:17,16/1/2016 18:34,569A8D3B,1,1076,2016011618,2,319,11,1,0.016742,5,1,0.0097551,3,6274,6281,6305,0.83787,0.10013,0.36827,-0.39029,11,1,0.83884,0.10183,0.36789,-0.38812,319.6986,45.1195,0.13892,0.20002,-0.54526,-0.80211,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.274,1,0,61.4752,4602330.92,-5079312.823,-932630.2815,5633.8217,4811.517,1673.4492,-7.7336,-81.891,539666.9802,0.82704,0.12087,0.377,-0.39909,316.4633,43.3552,-0.12272,-0.18685,0.53487,0.81482,0.33858,3.0349,3.0436
27/4/2016 18:17,16/1/2016 18:34,569A8D45,1,1084,2016011618,2,329,13,1,0.016808,13,1,0.021949,3,6262,6274,6281,0.83843,0.10061,0.36812,-0.3891,13,1,0.83888,0.1017,0.368,-0.38796,319.7323,45.1108,0.13916,0.20004,-0.54522,-0.8021,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.274,1,0,61.6535,4658390.844,-5030892.106,-915839.5724,5577.9898,4872.4702,1684.624,-7.5919,-81.3142,539550.0913,0.82704,0.12088,0.377,-0.39909,316.4631,43.3552,-0.12272,-0.18685,0.53487,0.81482,0.18801,3.0736,3.06
27/4/2016 18:17,16/1/2016 18:34,569A8D4F,1,1076,2016011618,2,339,13,1,0.050701,14,1,0.027544,3,6262,6274,6281,0.83829,0.10041,0.36827,-0.38931,13,1,0.83881,0.10157,0.36815,-0.388,319.753,45.097,0.13928,0.19987,-0.54523,-0.80211,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.274,1,0,61.8267,4713889.062,-4981864.769,-898938.1307,5521.4825,4932.8389,1695.5956,-7.4493,-80.7377,539433.2816,0.82704,0.12088,0.377,-0.39909,316.463,43.3553,-0.12272,-0.18685,0.53487,0.81482,0.21014,3.0691,3.0595
27/4/2016 18:17,16/1/2016 18:35,569A8D59,1,1052,2016011618,2,349,11,1,0.01645,7,1,0.012814,3,6274,6281,6305,0.83767,0.099755,0.36864,-0.39047,11,1,0.83876,0.10158,0.36825,-0.38801,319.7528,45.0843,0.13931,0.19978,-0.54518,-0.80216,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.274,1,0,61.9947,4768819.074,-4932236.495,-881927.9259,5464.3064,4992.616,1706.3627,-7.3058,-80.1617,539316.569,0.82704,0.12088,0.377,-0.39909,316.4628,43.3554,-0.12272,-0.18685,0.53487,0.81482,0.37544,3.0389,3.0511
27/4/2016 18:17,16/1/2016 18:35,569A8D63,1,1032,2016011618,2,359,12,1,0.016867,5,1,0.0098951,3,6274,6281,6305,0.83803,0.10013,0.36868,-0.38957,12,1,0.83878,0.10159,0.36835,-0.38786,319.7653,45.0721,0.13943,0.19982,-0.54507,-0.8022,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.275,1,0,62.1574,4823173.787,-4882013.636,-864811.1467,5406.4687,5051.7937,1716.924,-7.1614,-79.586,539199.9726,0.82704,0.12088,0.377,-0.39909,316.4626,43.3555,-0.12272,-0.18686,0.53487,0.81482,0.27393,3.0564,3.0553
27/4/2016 18:17,16/1/2016 18:35,569A8D6D,1,1048,2016011618,2,369,11,1,0.016567,5,1,0.009689,3,6274,6281,6305,0.83784,0.099987,0.36882,-0.38986,11,1,0.8387,0.10151,0.36851,-0.38792,319.778,45.0556,0.13952,0.19964,-0.54506,-0.80224,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.275,1,0,62.3149,4876946.839,-4831202.023,-847589.7896,5347.9762,5110.3651,1727.2781,-7.0162,-79.0107,539083.5102,0.82704,0.12088,0.377,-0.39909,316.4625,43.3556,-0.12272,-0.18686,0.53487,0.81482,0.30157,3.043,3.0492
27/4/2016 18:17,16/1/2016 18:35,569A8D77,1,1032,2016011618,2,379,11,1,0.016289,6,1,0.011037,3,6274,6281,6305,0.83781,0.099949,0.36888,-0.38988,11,1,0.83861,0.10147,0.36853,-0.3881,319.7719,45.054,0.13945,0.19947,-0.54515,-0.80223,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.275,1,0,62.467,4930131.929,-4779807.547,-830265.8623,5288.8356,5168.3232,1737.424,-6.8702,-78.4357,538967.1994,0.82704,0.12088,0.37699,-0.39908,316.4623,43.3557,-0.12272,-0.18686,0.53487,0.81482,0.28675,3.0422,3.0385
27/4/2016 18:17,16/1/2016 18:35,569A8D81,1,1032,2016011618,2,389,12,1,0.016771,6,1,0.011814,3,6274,6281,6305,0.83781,0.099819,0.36894,-0.38987,12,1,0.83866,0.10138,0.3686,-0.38795,319.7979,45.0492,0.13963,0.19952,-0.54511,-0.80222,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.275,1,0,62.6138,4982722.187,-4727836.791,-812841.5944,5229.0544,5225.6605,1747.3601,-6.7235,-77.8611,538851.0591,0.82704,0.12088,0.37699,-0.39908,316.4622,43.3557,-0.12272,-0.18686,0.53487,0.81482,0.30277,3.0519,3.0536
27/4/2016 18:17,16/1/2016 18:35,569A8D8B,1,1044,2016011618,2,399,12,1,0.016557,7,1,0.013138,3,6274,6281,6305,0.83773,0.099711,0.369,-0.39001,12,1,0.83861,0.10129,0.36865,-0.38803,319.8056,45.0459,0.13966,0.1994,-0.54516,-0.8022,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.275,1,0,62.755,5034711.662,-4675295.577,-795318.9483,5168.6394,5282.3706,1757.0854,-6.5759,-77.2869,538735.1065,0.82704,0.12088,0.37699,-0.39908,316.462,43.3558,-0.12272,-0.18686,0.53487,0.81482,0.30985,3.0505,3.052
