TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_quality,liebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
2016-05-17 10:28:48,07-Feb-2016 15:07:00,56B75D94,1,480,2016020715,2,379,8,1,0.017004,16,1,0.0020631,3,116,151,153,0.8427,-0.18881,0.45252,-0.22232,8,1,0.84276,-0.18866,0.45217,-0.22294,7.8302,31.3253,0.45583,0.17405,-0.55961,-0.6699,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1299,1,0,70.8052,5942681.6813,-3405766.6778,1000801.4145,3896.8272,6307.5583,-1624.6065,8.4433,-33.548,544483.6976,0.86011,-0.15531,0.42151,-0.24171,4.5308,36.6135,-0.41319,-0.19916,0.57216,0.67988,0.083076,6.0236,5.961,
2016-05-17 10:28:49,07-Feb-2016 15:07:10,56B75D9E,1,468,2016020715,2,389,8,1,0.016843,18,1,0.0020583,3,116,151,153,0.8428,-0.18863,0.45266,-0.22182,8,1,0.84273,-0.18876,0.45219,-0.22293,7.8398,31.3186,0.4559,0.17401,-0.55964,-0.66984,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.13,1,0,71.1173,5981292.0217,-3342486.9901,984495.0704,3825.0908,6348.1568,-1636.5836,8.3065,-32.9699,544540.4829,0.86011,-0.15532,0.42151,-0.24171,4.5311,36.6134,-0.4132,-0.19916,0.57216,0.67988,0.1393,6.0374,5.9701,
2016-05-17 10:28:49,07-Feb-2016 15:07:20,56B75DA8,1,480,2016020715,2,399,8,1,0.016914,15,1,0.0026454,3,116,151,153,0.84254,-0.18917,0.45246,-0.22274,8,1,0.84271,-0.18877,0.45222,-0.22292,7.8403,31.3135,0.45592,0.17398,-0.55962,-0.66984,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1301,1,0,71.4236,6019182.6933,-3278805.1341,968069.9406,3752.896,6387.9904,-1648.363,8.1687,-32.3923,544596.7039,0.86011,-0.15532,0.42151,-0.24171,4.5314,36.6132,-0.4132,-0.19916,0.57216,0.67988,0.060345,6.0341,5.9746,
2016-05-17 10:28:50,07-Feb-2016 15:07:30,56B75DB2,1,488,2016020715,2,409,9,1,0.016932,18,1,0.0021467,3,116,151,153,0.84256,-0.1891,0.45255,-0.22254,9,1,0.84264,-0.18897,0.45224,-0.22301,7.8543,31.3017,0.456,0.17383,-0.55973,-0.66974,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1302,1,0,71.7239,6056349.3039,-3214728.5236,951527.9429,3680.2512,6427.0546,-1659.9433,8.03,-31.815,544652.3587,0.86011,-0.15532,0.42151,-0.24171,4.5317,36.6131,-0.4132,-0.19916,0.57216,0.67988,0.066504,6.0422,5.9893,
2016-05-17 10:28:50,07-Feb-2016 15:07:40,56B75DBC,1,476,2016020715,2,419,9,1,0.016961,16,1,0.0020825,3,116,151,153,0.84259,-0.18904,0.45266,-0.22229,9,1,0.84261,-0.18902,0.45229,-0.22297,7.8592,31.2928,0.45607,0.17379,-0.5597,-0.66972,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1303,1,0,72.018,6092787.1014,-3150265.3937,934871.2093,3607.1659,6465.3444,-1671.323,7.8903,-31.2383,544707.4444,0.86011,-0.15532,0.42151,-0.24171,4.532,36.6129,-0.4132,-0.19916,0.57216,0.67988,0.089255,6.0543,5.9989,
2016-05-17 10:28:51,07-Feb-2016 15:07:50,56B75DC6,1,472,2016020715,2,429,8,1,0.016894,15,1,0.0020236,3,116,151,153,0.84242,-0.18952,0.45239,-0.22307,8,1,0.84267,-0.18894,0.45223,-0.22291,7.8582,31.3035,0.45604,0.17391,-0.55967,-0.66974,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1304,1,0,72.3059,6128491.8716,-3085423.2527,918101.6859,3533.6483,6502.8554,-1682.5007,7.7498,-30.6619,544761.9592,0.8601,-0.15533,0.42151,-0.24171,4.5323,36.6128,-0.4132,-0.19916,0.57216,0.67988,0.076225,6.0455,5.9893,
2016-05-17 10:28:51,07-Feb-2016 15:08:00,56B75DD0,1,464,2016020715,2,439,8,1,0.016834,15,1,0.0020906,3,116,151,153,0.84272,-0.18872,0.4528,-0.22177,8,1,0.84264,-0.18888,0.4523,-0.22294,7.8461,31.2986,0.45601,0.17385,-0.55963,-0.66981,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1306,1,0,72.5873,6163459.4764,-3020209.6483,901221.3304,3459.7073,6539.5833,-1693.4752,7.6083,-30.086,544815.9009,0.8601,-0.15533,0.42151,-0.24171,4.5327,36.6127,-0.41321,-0.19916,0.57216,0.67987,0.14694,6.0574,5.9888,
2016-05-17 10:28:52,07-Feb-2016 15:08:10,56B75DDA,1,472,2016020715,2,449,8,1,0.017056,18,1,0.0019662,3,116,151,153,0.84275,-0.1888,0.45267,-0.22184,8,1,0.84268,-0.18894,0.45218,-0.22299,7.8556,31.3099,0.45597,0.1739,-0.55974,-0.66973,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1307,1,0,72.8621,6197685.4461,-2954632.9598,884232.318,3385.3521,6575.5233,-1704.2452,7.466,-29.5104,544869.2671,0.8601,-0.15533,0.42151,-0.2417,4.533,36.6125,-0.41321,-0.19916,0.57216,0.67987,0.14364,6.0494,5.9816,
2016-05-17 10:28:52,07-Feb-2016 15:08:20,56B75DE4,1,476,2016020715,2,459,8,1,0.017034,15,1,0.0020206,3,116,151,153,0.84252,-0.18931,0.45247,-0.2227,8,1,0.84267,-0.18897,0.45221,-0.22296,7.859,31.3053,0.45602,0.17388,-0.55972,-0.66972,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1308,1,0,73.1303,6231165.8237,-2888700.8236,867136.6329,3310.5915,6610.6715,-1714.8092,7.3228,-28.9353,544922.0556,0.8601,-0.15533,0.42151,-0.2417,4.5333,36.6124,-0.41321,-0.19916,0.57216,0.67987,0.059747,6.0458,5.987,
2016-05-17 10:28:52,07-Feb-2016 15:08:30,56B75DEE,1,456,2016020715,2,469,8,1,0.016932,16,1,0.0020493,3,116,151,153,0.84267,-0.18884,0.45275,-0.22196,8,1,0.84265,-0.18887,0.4523,-0.2229,7.8475,31.2985,0.45603,0.17388,-0.55961,-0.66981,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1309,1,0,73.3916,6263896.73,-2822420.9126,849936.2708,3235.4342,6645.0237,-1725.1662,7.1788,-28.3606,544974.2646,0.8601,-0.15534,0.42151,-0.2417,4.5336,36.6123,-0.41321,-0.19915,0.57216,0.67987,0.11989,6.0553,5.989,
2016-05-17 10:28:53,07-Feb-2016 15:08:40,56B75DF8,1,472,2016020715,2,479,8,1,0.017001,14,1,0.0020945,3,116,151,153,0.84254,-0.18908,0.45258,-0.2226,8,1,0.84265,-0.18883,0.45228,-0.22301,7.8368,31.3033,0.45593,0.17384,-0.55965,-0.66984,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.131,1,0,73.646,6295873.9821,-2755801.7417,832633.4473,3159.8897,6678.5755,-1735.3149,7.0339,-27.7863,545025.8916,0.8601,-0.15534,0.42151,-0.2417,4.5339,36.6121,-0.41321,-0.19915,0.57216,0.67987,0.065676,6.0393,5.9799,
2016-05-17 10:28:53,07-Feb-2016 15:08:50,56B75E02,1,464,2016020715,2,489,8,1,0.016882,16,1,0.0022246,3,116,151,153,0.84251,-0.18915,0.45256,-0.22266,8,1,0.84258,-0.18903,0.45229,-0.22307,7.8534,31.2921,0.45603,0.17372,-0.55976,-0.66973,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1311,1,0,73.8932,6327093.8846,-2688851.0669,815230.1832,3083.967,6711.3232,-1745.2539,6.8883,-27.2124,545076.9345,0.8601,-0.15534,0.42151,-0.2417,4.5341,36.612,-0.41321,-0.19915,0.57216,0.67987,0.058009,6.0413,5.9952,
2016-05-17 10:28:54,07-Feb-2016 15:09:00,56B75E0C,1,480,2016020715,2,499,8,1,0.016878,16,1,0.002,3,116,151,153,0.84262,-0.1889,0.45265,-0.2223,8,1,0.84265,-0.18881,0.45226,-0.22304,7.8345,31.3067,0.4559,0.17385,-0.55968,-0.66985,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1313,1,0,74.1332,6357552.821,-2621576.6781,797728.5094,3007.6747,6743.263,-1754.9822,6.7419,-26.6388,545127.3914,0.8601,-0.15534,0.42151,-0.2417,4.5344,36.6119,-0.41322,-0.19915,0.57216,0.67987,0.096162,6.0398,5.9755,
2016-05-17 10:28:54,07-Feb-2016 15:09:10,56B75E16,1,468,2016020715,2,509,8,1,0.016878,17,1,0.0019753,3,116,151,153,0.84257,-0.18919,0.45255,-0.22243,8,1,0.84263,-0.18906,0.45219,-0.22307,7.8622,31.3026,0.45601,0.17379,-0.55982,-0.66967,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1314,1,0,74.3657,6387246.9,-2553987.2166,780130.68,2931.0227,6774.3907,-1764.4986,6.5947,-26.0657,545177.26,0.8601,-0.15534,0.42151,-0.2417,4.5347,36.6118,-0.41322,-0.19915,0.57216,0.67987,0.085037,6.0506,5.9887,
2016-05-17 10:28:55,07-Feb-2016 15:09:20,56B75E20,1,472,2016020715,2,519,8,1,0.017667,17,1,0.0024229,3,116,151,153,0.84273,-0.18876,0.45285,-0.2216,8,1,0.84261,-0.18902,0.4523,-0.22295,7.8594,31.2917,0.45608,0.17379,-0.55969,-0.66973,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1315,1,0,74.5908,6416172.6915,-2486090.5495,762438.7498,2854.02,6804.7029,-1773.802,6.4467,-25.4929,545226.5381,0.8601,-0.15535,0.42151,-0.2417,4.535,36.6117,-0.41322,-0.19915,0.57217,0.67986,0.16999,6.0682,5.9978,
2016-05-17 10:28:55,07-Feb-2016 15:09:30,56B75E2A,1,476,2016020715,2,529,9,1,0.01672,15,1,0.0022273,3,116,151,153,0.84236,-0.18956,0.45253,-0.22295,9,1,0.84255,-0.1892,0.45233,-0.22297,7.8758,31.2786,0.4562,0.17368,-0.55975,-0.66962,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1316,1,0,74.8082,6444326.8455,-2417894.5757,744654.783,2776.6753,6834.1961,-1782.8912,6.298,-24.9205,545275.224,0.8601,-0.15535,0.42151,-0.2417,4.5353,36.6116,-0.41322,-0.19915,0.57217,0.67986,0.051953,6.0633,6.015,
2016-05-17 10:28:56,07-Feb-2016 15:09:40,56B75E34,1,484,2016020715,2,539,9,1,0.017024,15,1,0.002282,3,116,151,153,0.84244,-0.18932,0.45276,-0.22238,9,1,0.84247,-0.18929,0.4524,-0.22305,7.8756,31.2664,0.45623,0.17354,-0.55979,-0.66961,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1317,1,0,75.0177,6471705.7664,-2349408.0531,726781.0697,2698.9988,6862.8665,-1791.7652,6.1486,-24.3484,545323.3152,0.8601,-0.15535,0.42151,-0.2417,4.5355,36.6115,-0.41322,-0.19915,0.57217,0.67986,0.087506,6.0807,6.0252,
2016-05-17 10:28:56,07-Feb-2016 15:09:50,56B75E3E,1,480,2016020715,2,549,8,1,0.017041,18,1,0.0020387,3,116,151,153,0.84258,-0.18902,0.45298,-0.22167,8,1,0.84247,-0.18926,0.45245,-0.22298,7.8746,31.2612,0.45627,0.17355,-0.55972,-0.66964,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1318,1,0,75.2194,6498306.3986,-2280638.6745,708819.6239,2620.999,6890.7109,-1800.4229,5.9985,-23.7767,545370.8099,0.8601,-0.15535,0.42151,-0.2417,4.5358,36.6114,-0.41322,-0.19915,0.57217,0.67986,0.16509,6.0989,6.0296,
2016-05-17 10:28:57,07-Feb-2016 15:10:00,56B75E48,1,468,2016020715,2,559,8,1,0.016893,17,1,0.0020788,3,116,151,153,0.84251,-0.18926,0.45286,-0.22196,8,1,0.84243,-0.18942,0.45237,-0.22312,7.8858,31.2622,0.45626,0.17345,-0.55989,-0.66952,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1319,1,0,75.413,6524125.3457,-2211595.2707,690772.7582,2542.686,6917.7259,-1808.8632,5.8477,-23.2054,545417.7056,0.8601,-0.15535,0.42151,-0.2417,4.5361,36.6113,-0.41323,-0.19915,0.57217,0.67986,0.1462,6.0983,6.0318,
2016-05-17 10:28:57,07-Feb-2016 15:10:10,56B75E52,1,480,2016020715,2,569,9,1,0.016958,18,1,0.0021347,3,116,151,153,0.84236,-0.18966,0.45277,-0.22238,9,1,0.84238,-0.18965,0.45241,-0.22305,7.9128,31.2458,0.45646,0.17338,-0.55992,-0.66939,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1321,1,0,75.5984,6549159.628,-2142285.8753,672642.5791,2464.0689,6943.9082,-1817.0852,5.6962,-22.6344,545464.0006,0.8601,-0.15536,0.42151,-0.2417,4.5363,36.6112,-0.41323,-0.19915,0.57217,0.67986,0.086925,6.1086,6.0564,
2016-05-17 10:28:57,07-Feb-2016 15:10:20,56B75E5C,1,472,2016020715,2,579,8,1,0.017015,17,1,0.0020179,3,116,151,153,0.8423,-0.18981,0.45272,-0.22261,8,1,0.84241,-0.18955,0.45243,-0.22301,7.9037,31.2494,0.45642,0.17344,-0.55985,-0.66945,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1322,1,0,75.7755,6573406.3473,-2072718.5495,654431.2012,2385.1567,6969.255,-1825.0879,5.5441,-22.0637,545509.6928,0.8601,-0.15536,0.42151,-0.2417,4.5366,36.6111,-0.41323,-0.19915,0.57217,0.67986,0.066018,6.1099,6.0499,
2016-05-17 10:28:58,07-Feb-2016 15:10:30,56B75E66,1,484,2016020715,2,589,9,1,0.016991,15,1,0.002045,3,116,151,153,0.8421,-0.19016,0.45268,-0.22312,9,1,0.84232,-0.18972,0.45252,-0.223,7.9169,31.2294,0.45656,0.1733,-0.55986,-0.66938,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1323,1,0,75.9441,6596862.4089,-2002902.2251,636140.9693,2305.9597,6993.763,-1832.8703,5.3914,-21.4933,545554.7797,0.8601,-0.15536,0.42151,-0.2417,4.5368,36.611,-0.41323,-0.19915,0.57217,0.67986,0.061606,6.1202,6.0723,
2016-05-17 10:28:58,07-Feb-2016 15:10:40,56B75E70,1,476,2016020715,2,599,8,1,0.01761,16,1,0.0022132,3,116,151,153,0.84216,-0.19,0.45267,-0.22305,8,1,0.84235,-0.18957,0.45247,-0.22312,7.8967,31.2436,0.45639,0.17332,-0.55989,-0.66947,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1324,1,0,76.1042,6619525.1075,-1932845.0241,617774.0175,2226.487,7017.4294,-1840.4315,5.238,-20.9232,545599.2596,0.8601,-0.15536,0.42151,-0.2417,4.5371,36.6109,-0.41323,-0.19915,0.57217,0.67985,0.059304,6.1073,6.0516,
2016-05-17 10:28:59,07-Feb-2016 15:10:50,56B75E7A,1,484,2016020715,2,609,9,1,0.016977,17,1,0.0020565,3,116,151,153,0.84233,-0.18979,0.4528,-0.22233,9,1,0.84235,-0.18977,0.45244,-0.223,7.9267,31.2364,0.45657,0.17334,-0.55992,-0.66932,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1325,1,0,76.2557,6641391.8203,-1862555.0935,599332.4879,2146.7478,7040.2515,-1847.7707,5.0841,-20.3535,545643.1304,0.8601,-0.15536,0.42151,-0.2417,4.5373,36.6108,-0.41323,-0.19915,0.57217,0.67985,0.087584,6.1233,6.0694,
2016-05-17 10:28:59,07-Feb-2016 15:11:00,56B75E84,1,456,2016020715,2,619,7,1,0.01695,17,1,0.0020948,3,116,151,153,0.84247,-0.1894,0.45294,-0.22183,7,1,0.84238,-0.18958,0.45249,-0.22297,7.9068,31.24,0.45649,0.1734,-0.55981,-0.66945,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1326,1,0,76.3983,6662459.7576,-1792041.4566,580818.7545,2066.7524,7062.2264,-1854.8868,4.9296,-19.784,545686.3896,0.8601,-0.15537,0.42151,-0.2417,4.5376,36.6107,-0.41323,-0.19915,0.57217,0.67985,0.14202,6.1196,6.059,
2016-05-17 10:29:00,07-Feb-2016 15:11:10,56B75E8E,1,484,2016020715,2,629,8,1,0.01705,15,1,0.0020828,3,116,151,153,0.84233,-0.18974,0.45292,-0.22212,8,1,0.8423,-0.18979,0.45249,-0.22309,7.9203,31.2296,0.45655,0.17323,-0.55995,-0.66933,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1328,1,0,76.5321,6682726.4913,-1721312.3152,562234.9771,1986.51,7083.3516,-1861.7792,4.7745,-19.2149,545729.0354,0.8601,-0.15537,0.42151,-0.2417,4.5378,36.6107,-0.41324,-0.19915,0.57217,0.67985,0.12214,6.1358,6.0723,
2016-05-17 10:29:00,07-Feb-2016 15:11:20,56B75E98,1,476,2016020715,2,639,8,1,0.017019,16,1,0.0020683,3,116,151,153,0.84224,-0.19,0.4527,-0.22268,8,1,0.8424,-0.18964,0.45246,-0.2229,7.9192,31.2407,0.45655,0.17344,-0.55981,-0.66939,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1329,1,0,76.6569,6702189.6768,-1650375.8931,543583.3229,1906.03,7103.6247,-1868.4469,4.6189,-18.646,545771.0657,0.8601,-0.15537,0.42151,-0.24169,4.538,36.6106,-0.41324,-0.19915,0.57217,0.67985,0.058641,6.121,6.0629,
2016-05-17 10:29:01,07-Feb-2016 15:11:30,56B75EA2,1,464,2016020715,2,649,7,1,0.017013,15,1,0.0020686,3,116,151,153,0.84238,-0.18966,0.45292,-0.22202,7,1,0.84236,-0.18968,0.45254,-0.22286,7.9213,31.2295,0.45662,0.17339,-0.55976,-0.6694,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.133,1,0,76.7726,6720846.8322,-1579241.2955,524866.1924,1825.3226,7123.0431,-1874.8892,4.4627,-18.0774,545812.4781,0.8601,-0.15537,0.42151,-0.24169,4.5383,36.6105,-0.41324,-0.19915,0.57217,0.67985,0.10645,6.1324,6.0737,
2016-05-17 10:29:01,07-Feb-2016 15:11:40,56B75EAC,1,484,2016020715,2,659,7,1,0.016889,18,1,0.0019922,3,116,151,153,0.84234,-0.1898,0.45278,-0.22232,7,1,0.84235,-0.18976,0.45244,-0.22304,7.923,31.2372,0.45654,0.17332,-0.55993,-0.66933,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1331,1,0,76.8792,6738695.8094,-1507916.795,506085.7688,1744.3972,7141.6046,-1881.1052,4.3061,-17.5091,545853.2706,0.8601,-0.15537,0.42151,-0.24169,4.5385,36.6105,-0.41324,-0.19915,0.57217,0.67985,0.090446,6.1217,6.0664,
2016-05-17 10:29:02,07-Feb-2016 15:11:50,56B75EB6,1,464,2016020715,2,669,8,1,0.017337,16,1,0.0021649,3,116,151,153,0.84213,-0.19019,0.45273,-0.2229,8,1,0.8423,-0.1898,0.45251,-0.22304,7.9238,31.2268,0.45659,0.17325,-0.55992,-0.66933,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1332,1,0,76.9765,6755734.544,-1436410.6837,487244.242,1663.2633,7159.3071,-1887.0944,4.149,-16.941,545893.4412,0.8601,-0.15537,0.42151,-0.24169,4.5387,36.6104,-0.41324,-0.19915,0.57217,0.67985,0.0578,6.1324,6.0758,
2016-05-17 10:29:02,07-Feb-2016 15:12:00,56B75EC0,1,468,2016020715,2,679,7,1,0.016947,17,1,0.0020809,3,116,151,153,0.84241,-0.18956,0.45298,-0.22184,7,1,0.84233,-0.18971,0.45255,-0.22293,7.9193,31.2263,0.45661,0.17333,-0.5598,-0.66939,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1333,1,0,77.0646,6771960.8651,-1364732.1386,468344.0366,1581.9312,7176.1483,-1892.8559,3.9914,-16.3732,545932.9873,0.8601,-0.15538,0.42151,-0.24169,4.5389,36.6104,-0.41324,-0.19915,0.57217,0.67985,0.13511,6.1353,6.0751,
2016-05-17 10:29:03,07-Feb-2016 15:12:10,56B75ECA,1,472,2016020715,2,689,9,1,0.016972,15,1,0.0020173,3,116,151,153,0.84226,-0.18994,0.45291,-0.22222,9,1,0.84231,-0.18989,0.45257,-0.22279,7.9462,31.2147,0.4568,0.17333,-0.55979,-0.66927,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1334,1,0,77.1432,6787372.9063,-1292889.4943,449387.3568,1500.4103,7192.1263,-1898.389,3.8333,-15.8056,545971.907,0.8601,-0.15538,0.42151,-0.24169,4.5391,36.6103,-0.41324,-0.19915,0.57217,0.67984,0.076672,6.148,6.0957,
2016-05-17 10:29:03,07-Feb-2016 15:12:20,56B75ED4,1,472,2016020715,2,699,8,1,0.016948,16,1,0.0019907,3,116,151,153,0.84216,-0.19011,0.45285,-0.2226,8,1,0.84228,-0.18983,0.45257,-0.22297,7.9282,31.2182,0.45667,0.17324,-0.55986,-0.66933,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1336,1,0,77.2124,6801968.8861,-1220891.1022,430376.4127,1418.7101,7207.2394,-1903.6932,3.6748,-15.2382,546010.1981,0.8601,-0.15538,0.42151,-0.24169,4.5393,36.6103,-0.41324,-0.19915,0.57217,0.67984,0.063924,6.1444,6.085,
2016-05-17 10:29:04,07-Feb-2016 15:12:30,56B75EDE,1,476,2016020715,2,709,7,1,0.01741,17,1,0.0021256,3,116,151,153,0.84237,-0.18972,0.45305,-0.22171,7,1,0.84227,-0.18992,0.45259,-0.22287,7.9428,31.2104,0.45679,0.17324,-0.55983,-0.66927,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1337,1,0,77.2721,6815746.9463,-1148746.2013,411313.6504,1336.8411,7221.4855,-1908.7677,3.5159,-14.6711,546047.8581,0.8601,-0.15538,0.42151,-0.24169,4.5395,36.6102,-0.41325,-0.19915,0.57217,0.67984,0.14577,6.1584,6.0976,
2016-05-17 10:29:04,07-Feb-2016 15:12:40,56B75EE8,1,456,2016020715,2,719,7,1,0.016928,15,1,0.002061,3,116,151,153,0.84231,-0.18976,0.45311,-0.22178,7,1,0.84225,-0.18987,0.4527,-0.22279,7.9372,31.2003,0.45684,0.17323,-0.55972,-0.66933,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1338,1,0,77.3222,6828705.5045,-1076463.1793,392201.2928,1254.8127,7234.8631,-1913.612,3.3567,-14.1041,546084.885,0.8601,-0.15538,0.42151,-0.24169,4.5397,36.6102,-0.41325,-0.19915,0.57217,0.67984,0.12594,6.1645,6.1048,
2016-05-17 10:29:05,07-Feb-2016 15:12:50,56B75EF2,1,460,2016020715,2,729,9,1,0.016881,15,1,0.0020918,3,116,151,153,0.84211,-0.19031,0.45284,-0.22265,9,1,0.84222,-0.19007,0.45259,-0.22291,7.956,31.2022,0.45686,0.17315,-0.55991,-0.66918,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1339,1,0,77.3627,6840843.0639,-1004050.4378,373041.5679,1172.6345,7247.3707,-1918.2256,3.197,-13.5374,546121.2766,0.8601,-0.15538,0.42151,-0.24169,4.5399,36.6101,-0.41325,-0.19915,0.57217,0.67984,0.051144,6.1585,6.1093,
2016-05-17 10:29:05,07-Feb-2016 15:13:00,56B75EFC,1,464,2016020715,2,739,9,1,0.016947,15,1,0.0020493,3,116,151,153,0.842,-0.19048,0.4527,-0.22318,9,1,0.84225,-0.18997,0.45258,-0.22295,7.9435,31.2099,0.45677,0.17318,-0.5599,-0.66924,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.134,1,0,77.3936,6852158.0808,-931517.2681,353836.9406,1090.317,7259.0066,-1922.6077,3.037,-12.9709,546157.0303,0.8601,-0.15538,0.42151,-0.24169,4.5401,36.6101,-0.41325,-0.19915,0.57217,0.67984,0.071085,6.1441,6.0976,
